MBLU,Block,Lot,Unit,Location,Usrfld_82_Desc
    134,     10,      0,       ,915-917 BOSTON RD,Oil
    134,     11,      0,       ,15 SUNSET RD,Oil
    134,     12,      0,       ,27 SUNSET RD,Oil
    134,     13,      0,       ,3 BAYBERRY RD,Oil
    134,     14,      0,       ,9 BAYBERRY RD ,Electric
    134,     15,      0,       ,11 BAYBERRY RD,Oil
    134,     16,      0,       ,19 BAYBERRY RD,Oil
    134,     17,      0,       ,10 BAYBERRY RD,Electric
    134,     18,      0,       ,33 SUNSET RD,Electric
    134,     19,      0,       ,47 SUNSET RD,Oil
    134,     20,      0,       ,56 SUNSET RD,Electric
    134,     21,      0,       ,50 SUNSET RD,Oil
    134,     22,      0,       ,34 SUNSET RD,Electric
    134,     23,      0,       ,28 SUNSET RD,Oil
    134,     24,      0,       ,18 SUNSET RD,Oil
    134,     25,      0,       ,16 SUNSET RD,Electric
    134,     26,      0,       ,961 BOSTON RD,Oil
    134,     28,      0,       ,963 BOSTON RD,Oil
    134,     29,      0,       ,965 BOSTON RD,Oil
    135,      1,      0,       ,119 FORGE VILLAGE RD ,Gas
    135,      1,      0,       ,119 FORGE VILLAGE RD ,Oil
    135,      2,      0,       ,7 ORION WAY,Electric
    135,      3,      1,       ,23 ORION WAY,Gas
    135,      3,      2,       ,27 ORION WAY,Gas
    135,      3,      3,       ,33 ORION WAY,Gas
    135,      3,      4,       ,36 ORION WAY,Gas
    135,      3,      5,       ,30 ORION WAY,Gas
    135,      3,      6,       ,26 ORION WAY,Gas
    135,      5,      0,       ,139 FORGE VILLAGE RD,Oil
    135,      6,      0,       ,149 FORGE VILLAGE RD,Oil
    135,      7,      0,       ,165 FORGE VILLAGE RD,Oil
    135,      8,      0,       ,175 FORGE VILLAGE RD,Oil
    135,      9,      0,       ,181 FORGE VILLAGE RD,Oil
    135,     11,      0,       ,189 FORGE VILLAGE RD,Oil
    135,     13,      0,       ,213 FORGE VILLAGE RD,Oil
    135,     14,      0,       ,217 FORGE VILLAGE RD,Oil
    135,     15,      0,       ,219 FORGE VILLAGE RD ,Oil
    135,     16,      0,       ,221 FORGE VILLAGE RD ,Gas
    135,     17,      0,       ,227 FORGE VILLAGE RD,Oil
    135,     18,      0,       ,235 FORGE VILLAGE RD,Oil
    135,     19,      0,       ,239 FORGE VILLAGE RD,Gas
    135,     21,      0,       ,245 FORGE VILLAGE RD,Oil
    135,     23,      0,       ,261 FORGE VILLAGE RD,Oil
    135,     24,      0,       ,273 FORGE VILLAGE RD,Electric
    135,     25,      0,       ,279 FORGE VILLAGE RD,Oil
    135,     26,      0,       ,280 FORGE VILLAGE RD,Oil
    135,     27,      0,       ,252 FORGE VILLAGE RD,Oil
    135,     28,      0,       ,250 FORGE VILLAGE RD,Oil
    135,     29,      0,       ,248 FORGE VILLAGE RD,Oil
    135,     30,      0,       ,246 FORGE VILLAGE RD,Oil
    135,     31,      0,       ,244 FORGE VILLAGE RD,Oil
    135,     32,      0,       ,230 FORGE VILLAGE RD,Oil
    135,     33,      0,       ,222 FORGE VILLAGE RD ,Oil
    135,     35,      0,       ,15 GILSON RD,Oil
    135,     36,      0,       ,27 GILSON RD,Oil
    135,     37,      0,       ,37 GILSON RD,Oil
    135,     39,      0,       ,206 FORGE VILLAGE RD,Oil
    135,     40,      0,       ,7 OLD CARRIAGE PATH,Oil
    135,     41,      0,       ,9 OLD CARRIAGE PATH,Oil
    135,     42,      0,       ,15 OLD CARRIAGE PATH ,Oil
    135,     43,      0,       ,17 OLD CARRIAGE PATH,Oil
    135,     44,      0,       ,18 OLD CARRIAGE PATH,Oil
    135,     45,      0,       ,14 OLD CARRIAGE PATH,Oil
    135,     46,      0,       ,4 OLD CARRIAGE PATH,Oil
    135,     47,      0,       ,166 FORGE VILLAGE RD,Oil
    135,     48,      0,       ,15 STONEBRIDGE WAY,Oil
    135,     49,      0,       ,9 STONEBRIDGE WAY,Oil
    135,     50,      0,       ,25 STONEBRIDGE WAY ,Oil
    135,     51,      0,       ,33 STONEBRIDGE WAY ,Oil
    135,     52,      0,       ,37 STONEBRIDGE WAY,Oil
    135,     53,      0,       ,26 STONEBRIDGE WAY,Oil
    136,      1,      0,       ,128 HIDDEN VALLEY RD,Oil
    136,      2,      0,       ,120 HIDDEN VALLEY RD,Oil
    136,      3,      0,       ,118 HIDDEN VALLEY RD,Oil
    136,      4,      0,       ,117 HAYDEN RD,Electric
    136,      5,      0,       ,121-A-B HAYDEN RD,Oil
    136,      6,      0,       ,125 HAYDEN RD,Oil
    136,      7,      0,       ,131 HAYDEN RD,Oil
    136,      8,      0,       ,133 HAYDEN RD,Oil
    136,      9,      0,       ,145 HAYDEN RD,Oil
    136,     10,      0,       ,149 HAYDEN RD,Oil
    136,     11,      0,       ,9 CARMICHAEL WAY,Oil
    136,     12,      0,       ,15 CARMICHAEL WAY,Oil
    136,     13,      0,       ,27 CARMICHAEL WAY,Oil
    136,     14,      0,       ,37 CARMICHAEL WAY,Oil
    136,     15,      0,       ,49 CARMICHAEL WAY,Oil
    136,     16,      0,       ,51 CARMICHAEL WAY,Oil
    136,     17,      0,       ,53 CARMICHAEL WAY,Oil
    136,     18,      0,       ,57 CARMICHAEL WAY,Oil
    136,     19,      0,       ,48 CARMICHAEL WAY,Oil
    136,     20,      0,       ,44 CARMICHAEL WAY,Oil
    136,     21,      0,       ,34 CARMICHAEL WAY,Oil
    136,     22,      0,       ,24 CARMICHAEL WAY,Oil
    136,     23,      0,       ,20 CARMICHAEL WAY,Oil
    136,     24,      0,       ,6 CARMICHAEL WAY,Oil
    136,     25,      0,       ,201 HAYDEN RD,Oil
    136,     26,      0,       ,211 HAYDEN RD,Oil
    136,     27,      0,       ,219 HAYDEN RD,Oil
    136,     28,      0,       ,17 MADELINE DR,Oil
    136,     29,      0,       ,27 MADELINE DR,Oil
    136,     31,      0,       ,37 MADELINE DR,Oil
    136,     32,      0,       ,30 MADELINE DR,Oil
    136,     33,      0,       ,24 MADELINE DR,Oil
    136,     34,      0,       ,229 HAYDEN RD,Oil
    136,     35,      0,       ,253 HAYDEN RD,Oil
    136,     36,      0,       ,256 HAYDEN RD,Oil
    136,     38,      0,       ,254 HAYDEN RD,Oil
    136,     39,      0,       ,244 HAYDEN RD,Oil
    136,     40,      0,       ,230 HAYDEN RD,Oil
    136,     41,      0,       ,220 HAYDEN RD,Oil
    136,     42,      0,       ,210 HAYDEN RD,Electric
    136,     45,      0,       ,188 HAYDEN RD,Electric
    136,     46,      0,       ,178 HAYDEN RD ,Electric
    136,     47,      0,       ,162 HAYDEN RD,Oil
    136,     48,      0,       ,150 HAYDEN RD,Oil
    136,     50,      0,       ,138 HAYDEN RD,Oil
    136,     51,      0,       ,124 HAYDEN RD,Oil
    136,     52,      0,       ,122 HAYDEN RD,Gas
    136,     53,      0,       ,112 HAYDEN RD,Oil
    136,     54,      0,       ,106 HAYDEN RD,Gas
    136,     55,      0,       ,90 HAYDEN RD,Oil
    137,      2,      0,       ,11 AUTUMN LEAF DR,Oil
    137,      3,      0,       ,27 AUTUMN LEAF DR ,Electric
    137,      4,      0,       ,16 AUTUMN LEAF DR,Gas
    137,      5,      0,       ,8 AUTUMN LEAF DR,Oil
    137,      6,      0,       ,68 HAYDEN RD,Oil
    137,      7,      0,       ,70 HAYDEN RD,Gas
    137,     10,      0,       ,23 LABBE RD,Oil
    137,     11,      0,       ,28 LABBE RD,Oil
    137,     12,      0,       ,24 LABBE RD,Oil
    137,     15,      0,       ,8 LABBE RD,Gas
    137,     16,      0,       ,6 LABBE RD,Oil
    137,     17,      0,       ,48 HAYDEN RD,Oil
    138,      2,      0,       ,299 FORGE VILLAGE RD,Oil
    138,      3,      0,       ,1 HAYDEN RD,Gas
    138,      4,      0,       ,24 HAYDEN RD,Gas
    138,      5,      0,       ,16 HAYDEN RD,Oil
    138,      6,      0,       ,14 HAYDEN RD,Oil
    138,      7,      0,       ,319 FORGE VILLAGE RD,Gas
    138,      7,      0,       ,319 FORGE VILLAGE RD,Oil
    138,      8,      0,       ,323 FORGE VILLAGE RD,Oil
    138,     10,      0,       ,324 FORGE VILLAGE RD,Gas
    138,     12,      0,       ,316 FORGE VILLAGE RD,Oil
    138,     13,      0,       ,312 FORGE VILLAGE RD,Electric
    138,     13,      0,       ,312 FORGE VILLAGE RD,Electric
    138,     13,      0,       ,312 FORGE VILLAGE RD,Gas
    138,     14,      0,       ,304 FORGE VILLAGE RD,Oil
    138,     15,      0,       ,300 FORGE VILLAGE RD,Oil
    138,     16,      0,       ,11 ORR RD,Oil
    138,     17,      0,       ,38 ORR RD,Oil
    138,     18,      0,       ,30 ORR RD,Gas
    138,     19,      0,       ,20 ORR RD,Gas
    138,     20,      0,       ,10 ORR RD,Oil
    138,     21,      0,       ,290 FORGE VILLAGE RD,Gas
    201,      1,      0,       ,601 TOWNSEND RD,Oil
    202,      1,      0,       ,613 TOWNSEND RD,Oil
    202,      2,      0,       ,623 TOWNSEND RD,Oil
    202,      3,      0,       ,635 TOWNSEND RD,Oil
    202,      4,      0,       ,643 TOWNSEND RD,Oil
    202,      5,      0,       ,653 TOWNSEND RD,Electric
    202,      6,      0,       ,663 TOWNSEND RD,Oil
    202,      7,      0,       ,671 TOWNSEND RD,Oil
    202,      8,      0,       ,679 TOWNSEND RD,Oil
    202,      9,      0,       ,687 TOWNSEND RD,Oil
    202,     10,      0,       ,697 TOWNSEND RD,Oil
    202,     11,      0,       ,699 TOWNSEND RD,Oil
    202,     15,      0,       ,733 TOWNSEND RD,Oil
    202,     16,      0,       ,741 TOWNSEND RD,Oil
    202,     17,      0,       ,757 TOWNSEND RD,Oil
    202,     18,      0,       ,769 TOWNSEND RD,Oil
    202,     19,      0,       ,19 CROSSWINDS DR,Oil
    202,     21,      0,       ,29 CROSSWINDS DR,Oil
    202,     22,      0,       ,35 CROSSWINDS DR,Oil
    202,     23,      0,       ,41 CROSSWINDS DR,Oil
    202,     24,      0,       ,47 CROSSWINDS DR,Oil
    202,     25,      0,       ,5 SQUANNACOOK DR,Oil
    202,     27,      0,       ,15 SQUANNACOOK DR,Oil
    202,     28,      0,       ,29 SQUANNACOOK DR,Oil
    202,     29,      0,       ,39 SQUANNACOOK DR,Oil
    202,     30,      0,       ,43 SQUANNACOOK DR ,Oil
    202,     31,      0,       ,45 SQUANNACOOK DR ,Gas
    202,     32,      0,       ,40 SQUANNACOOK DR,Oil
    202,     33,      0,       ,36 SQUANNACOOK DR,Oil
    202,     34,      0,       ,32 SQUANNACOOK DR ,Oil
    202,     35,      0,       ,26 SQUANNACOOK DR,Oil
    202,     36,      0,       ,20 SQUANNACOOK DR,Oil
    202,     38,      0,       ,15 SPAULDING LN,Oil
    202,     39,      0,       ,21 SPAULDING LN ,Oil
    202,     40,      0,       ,37 SPAULDING LN,Oil
    202,     41,      0,       ,38 SPAULDING LN ,Oil
    202,     42,      0,       ,34 SPAULDING LN,Oil
    202,     43,      0,       ,26 SPAULDING LN ,Oil
    202,     44,      0,       ,18 SPAULDING LN,Oil
    202,     45,      0,       ,87 CROSSWINDS DR,Oil
    202,     46,      0,       ,99 CROSSWINDS DR,Oil
    202,     48,      0,       ,115 CROSSWINDS DR,Oil
    202,     49,      0,       ,31 LAWRENCE DR,Oil
    202,     50,      0,       ,26 LAWRENCE DR,Oil
    202,     51,      0,       ,114 CROSSWINDS DR,Oil
    202,     53,      0,       ,94 CROSSWINDS DR,Oil
    202,     54,      0,       ,86 CROSSWINDS DR,Oil
    202,     55,      0,       ,82 CROSSWINDS DR,Oil
    202,     56,      0,       ,72 CROSSWINDS DR,Oil
    202,     57,      0,       ,62 CROSSWINDS DR,Oil
    202,     58,      0,       ,38 CROSSWINDS DR,Oil
    202,     59,      0,       ,36 CROSSWINDS DR,Oil
    202,     62,      0,       ,18 CROSSWINDS DR ,Oil
    202,     63,      0,       ,781 TOWNSEND RD,Oil
    202,     64,      0,       ,791 TOWNSEND RD,Oil
    202,     65,      0,       ,803 TOWNSEND RD,Oil
    202,     66,      0,       ,813 TOWNSEND RD,Oil
    202,     67,      0,       ,825 TOWNSEND RD,Oil
    202,     68,      0,       ,835 TOWNSEND RD,Oil
    202,     69,      0,       ,830 TOWNSEND RD,Oil
    202,     70,      0,       ,790 TOWNSEND RD,Oil
    202,     71,      0,       ,780 TOWNSEND RD,Oil
    202,     74,      0,       ,762 TOWNSEND RD,Oil
    202,     74,      1,       ,750 TOWNSEND RD,Gas
    202,     75,      0,       ,740 TOWNSEND RD,Oil
    202,     78,      0,       ,704 TOWNSEND RD ,Oil
    202,     79,      0,       ,702 TOWNSEND RD,Oil
    202,     82,      0,       ,674 TOWNSEND RD,Oil
    202,     84,      0,       ,668 TOWNSEND RD,Oil
    202,     85,      0,       ,656 TOWNSEND RD ,Oil
    202,     86,      0,       ,650 TOWNSEND RD,Oil
    202,     87,      0,       ,640 TOWNSEND RD,Oil
    202,     88,      0,       ,630 TOWNSEND RD,Oil
    202,     89,      0,       ,622 TOWNSEND RD,Oil
    202,     90,      0,       ,614 TOWNSEND RD,Electric
    202,     92,      0,       ,296 CHERRY TREE LN,Gas
    202,     93,      0,       ,276 CHERRY TREE LN,Gas
    202,     94,      0,       ,255 CHERRY TREE LN ,Gas
    202,     95,      0,       ,275 CHERRY TREE LN,Gas
    202,     96,      0,       ,295 CHERRY TREE LN,Gas
    202,     97,      0,       ,315 CHERRY TREE LN,Gas
    203,      1,      0,       ,853 TOWNSEND RD,Oil
    203,      2,      0,       ,861 TOWNSEND RD,Oil
    203,      3,      0,       ,871 TOWNSEND RD,Oil
    203,      4,      0,       ,881 TOWNSEND RD,Oil
    203,      5,      0,       ,186 CROSSWINDS DR,Oil
    203,      6,      0,       ,178 CROSSWINDS DR,Oil
    203,      7,      0,       ,170 CROSSWINDS DR,Oil
    203,      8,      0,       ,144 CROSSWINDS DR,Oil
    203,      9,      0,       ,130 CROSSWINDS DR,Oil
    203,     10,      0,       ,125 CROSSWINDS DR,Oil
    203,     11,      0,       ,135 CROSSWINDS DR,Oil
    203,     12,      0,       ,16 LAWRENCE DR,Oil
    203,     13,      0,       ,12 LAWRENCE DR,Oil
    203,     14,      0,       ,8 LAWRENCE DR,Oil
    203,     15,      0,       ,143 CROSSWINDS DR,Oil
    203,     16,      0,       ,151 CROSSWINDS DR,Oil
    203,     17,      0,       ,155 CROSSWINDS DR,Oil
    203,     20,      0,       ,169 CROSSWINDS DR,Oil
    203,     21,      0,       ,173 CROSSWINDS DR,Oil
    203,     22,      0,       ,177 CROSSWINDS DR,Oil
    203,     23,      0,       ,885 TOWNSEND RD ,Oil
    203,     24,      0,       ,901 TOWNSEND RD,Oil
    203,     25,      0,       ,907 TOWNSEND RD,Oil
    203,     26,      0,       ,931 TOWNSEND RD,Oil
    203,     28,      0,       ,945 TOWNSEND RD,Oil
    203,     29,      0,       ,951 TOWNSEND RD,Oil
    203,     31,      0,       ,11 TOWN LINE RD,Oil
    203,     31,      0,       ,11 TOWN LINE RD,Oil
    203,     32,      0,       ,17 TOWN LINE RD,Gas
    203,     49,      0,       ,904 TOWNSEND RD,Oil
    203,     50,      0,       ,888 TOWNSEND RD,Oil
    203,     51,      0,       ,878 TOWNSEND RD,Oil
    203,     52,      0,       ,3 BRITT LN,Oil
    203,     53,      0,       ,27 BRITT LN,Oil
    203,     54,      0,       ,29 BRITT LN,Oil
    203,     55,      0,       ,33 BRITT LN ,Oil
    203,     56,      0,       ,39 BRITT LN,Oil
    203,     57,      0,       ,45 BRITT LN,Oil
    203,     58,      0,       ,40 BRITT LN,Oil
    203,     59,      0,       ,38 BRITT LN ,Oil
    203,     60,      0,       ,34 BRITT LN,Oil
    203,     61,      0,       ,30 BRITT LN,Oil
    203,     62,      0,       ,24 BRITT LN ,Gas
    203,     63,      0,       ,2 BRITT LN,Oil
    203,     64,      0,       ,856 TOWNSEND RD,Oil
    203,     65,      0,       ,838 TOWNSEND RD,Oil
    204,     10,      0,       ,238 CHERRY TREE LN ,Gas
    204,     10,     01,       ,226 CHERRY TREE LN,Oil
    204,     10,     02,       ,216 CHERRY TREE LN,Gas
    204,     10,     03,       ,208 CHERRY TREE LN,Gas
    204,     10,     04,       ,198 CHERRY TREE LN,Gas
    204,     10,     05,       ,194 CHERRY TREE LN ,Gas
    204,     10,     06,       ,192 CHERRY TREE LN,Gas
    204,     10,     07,       ,182 CHERRY TREE LN,Oil
    204,     10,     08,       ,176 CHERRY TREE LN,Gas
    204,     10,     09,       ,170 CHERRY TREE LN,Gas
    204,     10,     10,       ,9 ARBOR WAY,Gas
    204,     10,     11,       ,25 ARBOR WAY,Oil
    204,     10,     12,       ,33 ARBOR WAY,Oil
    204,     10,     13,       ,39 ARBOR WAY,Gas
    204,     10,     14,       ,43 ARBOR WAY ,Gas
    204,     10,     15,       ,45 ARBOR WAY ,Gas
    204,     10,     16,       ,48 ARBOR WAY,Gas
    204,     10,     17,       ,42 ARBOR WAY,Gas
    204,     10,     18,       ,38 ARBOR WAY,Gas
    204,     10,     19,       ,30 ARBOR WAY,Gas
    204,     10,     20,       ,24 ARBOR WAY,Gas
    204,     10,     21,       ,18 ARBOR WAY,Gas
    204,     10,     22,       ,12 ARBOR WAY,Oil
    204,     10,     23,       ,8 ARBOR WAY,Oil
    204,     10,     24,       ,66 CHERRY TREE LN,Gas
    204,     10,     25,       ,60 CHERRY TREE LN,Gas
    204,     10,     26,       ,52 CHERRY TREE LN,Oil
    204,     10,     27,       ,42 CHERRY TREE LN,Oil
    204,     10,     28,       ,36 CHERRY TREE LN,Gas
    204,     10,     29,       ,22 CHERRY TREE LN,Oil
    204,     10,     30,       ,14 CHERRY TREE LN,Oil
    204,     10,     31,       ,235 FIELDSTONE DR,Gas
    204,     10,     32,       ,221 FIELDSTONE DR,Oil
    204,     10,     33,       ,230 FIELDSTONE DR,Oil
    204,     10,     37,       ,19 CHERRY TREE LN,Gas
    204,     10,     38,       ,21 CHERRY TREE LN,Gas
    204,     10,     39,       ,49 CHERRY TREE LN,Oil
    204,     10,     40,       ,57 CHERRY TREE LN,Oil
    204,     10,     41,       ,61 CHERRY TREE LN,Oil
    204,     10,     43,       ,91 CHERRY TREE LN,Gas
    204,     10,     44,       ,95 CHERRY TREE LN,Oil
    204,     10,     45,       ,101 CHERRY TREE LN,Oil
    204,     10,     46,       ,113 CHERRY TREE LN,Oil
    204,     10,     47,       ,125 CHERRY TREE LN,Oil
    204,     10,     48,       ,191 CHERRY TREE LN,Oil
    204,     10,     49,       ,197 CHERRY TREE LN,Gas
    204,     10,     50,       ,199 CHERRY TREE LN,Oil
    204,     10,     51,       ,209 CHERRY TREE LN,Gas
    204,     10,     52,       ,215 CHERRY TREE LN,Gas
    204,     10,     53,       ,225 CHERRY TREE LN,Gas
    204,     10,     54,       ,245 CHERRY TREE LN,Gas
    204,     13,      0,       ,52 FIELDSTONE DR,Oil
    205,      7,      0,       ,491 TOWNSEND RD ,Gas
    205,      9,      0,       ,594 TOWNSEND RD,Oil
    205,     10,      0,       ,570 TOWNSEND RD,Oil
    205,     11,      0,       ,7 ROCKWOOD LN,Oil
    205,     12,      0,       ,15 ROCKWOOD LN,Oil
    205,     13,      0,       ,21 ROCKWOOD LN,Oil
    205,     14,      0,       ,27 ROCKWOOD LN,Oil
    205,     15,      0,       ,37 ROCKWOOD LN,Oil
    205,     16,      0,       ,41 ROCKWOOD LN,Oil
    205,     17,      0,       ,44 ROCKWOOD LN,Oil
    205,     18,      0,       ,40 ROCKWOOD LN,Oil
    205,     19,      0,       ,36 ROCKWOOD LN,Oil
